䠷	tʰ j ɑ ʊ̯
䡅	ʈ ʂʰ w ə n
䡇	ɥ ɛ
䡊	f ä n
䡗	k ʊ ŋ
䡘	tʰ j ɛ n
䡘䡘	tʰ j ɛ n tʰ j ɛ n
䡛	i n
䡟	pʰ i
䡦	s ɑ ŋ
䡩	ʈ ʂ ə n
䡬	m ä n
䡱	ʈ ʂ w ä n
䡳	s z̩
䡵	s w e ɪ̯
䡶	p e ɪ̯
䢗	t ɕʰ y
䢱	t u
䢺	ʈ ʂʰ u
䢼	k ʊ ŋ
䣄	tʰ u
䣕	m ä
䣘	tʰ ɑ ŋ
䣛	t ɕʰ i
䣦	l e ɪ̯
䣧	i
䣪	pʰ w ɔ
䣫	l i
䣫𨟾	l i ʈ ʂ ʐ̩
䣶	x w ɔ
䤙	l i
䤝	i ŋ
䤧	x w e ɪ̯
䤼	ɕ j ɛ n
䥇	ʂ ä n
䥎	ʈ ʂʰ w ə n
䥑	m a ɪ̯
䥕	pʰ j ɛ
䥛	t ɕ j ɛ
䦊	n j ɑ ʊ̯
䦛	ʈ ʂ ɤ ŋ
䦝	x w ɔ
䦟	ʈ ʂʰ w a ɪ̯
䦯	ʈ ʂ ʐ̩
䧢	t ɕʰ y
䧫	x ɑ ʊ̯
䨣	k ɤ
䨤	t i
䨥	x w ɔ
䨺	t w e ɪ̯
䨻	p ɤ ŋ
䩁	f e ɪ̯
䩬	p ɤ ŋ
䩮	l u
䩺	w ə ŋ
䪬	p w ɔ
䪴	ʈ ʂ ə n
䪺	k ɤ
䪼	ʈ ʂ w ɔ
䫀	k ə n
䫂	t w ɔ
䫄	ʈ ʂʰ w ä
䫌	pʰ i
䫏	t ɕʰ i
䫑	i
䫒	m ə n
䫓	u
䫔	ɕ i
䫕	ʈ ʂ ʐ̩
䫖	ʈ ʂʰ ə n
䫗	ɕ j ä
䫘	x ɤ
䫚	k w ä
䫛	x o ʊ̯
䫜	ˀɑ ʊ̯
䫝	f u
䫞	ʐ ɑ ʊ̯
䫟	x w ə n
䫠	pʰ i
䫡	t ɕʰ j ɛ n
䫢	s z̩
䫣	ɕ i
䫤	m i ŋ
䫥	kʰ w e ɪ̯
䫦	kʰ a ɪ̯
䫨	ˀɑ ʊ̯
䫩	s ä n
䫪	ʂ w ɑ ŋ
䫫	l o ʊ̯
䫬	ʈ ʂ ə n
䫭	x w e ɪ̯
䫮	ʈ ʂʰ ä n
䫰	l i n
䫱	n ä
䫲	x ä n
䫴	t ɕ i n
䫵	m j ɛ n
䫶	f ä n
䫸	ʈ ʂʰ ɑ ʊ̯
䫹	x ʊ ŋ
䫺	x ʊ ŋ
䫻	y
䫼	ɕ ɥ ɛ
䫽	pʰ ɑ ʊ̯
䫾	p i
䫿	ʈ ʂʰ ɑ ʊ̯
䬀	j o ʊ̯
䬁	i
䬂	ɕ ɥ ɛ
䬄	ɕ y
䬅	ɕ j ɛ
䬆	l i
䬇	ɥ ɛ n
䬈	t w e ɪ̯
䬉	x w ɔ
䬊	ʂ ä
䬋	l ɤ ŋ
䬌	pʰ o ʊ̯
䬍	x u
䬎	ɕ y
䬏	p u
䬐	ʐ w e ɪ̯
䬑	y
䬒	ɕ j ɑ ʊ̯
䬓	ˀä n
䬔	y
䬕	ʂ ɑ ŋ
䬘	ɕ j ɑ ʊ̯
䬛	p i
䬝	x ɤ ŋ
䬞	tʰ ɑ ʊ̯
䬟	l j o ʊ̯
䬡	ʈ ʂ u
䬢	tʰ ɑ ʊ̯
䬣	ɕ i
䬥	i
䬦	t o ʊ̯
䬧	ɥ ɛ n
䬨	t ɕ j o ʊ̯
䬫	tʰ i
䬬	i ŋ
䬯	tʰ j ɛ n
䬰	ʂ ɑ ʊ̯
䬱	p ə n
䬲	k o ʊ̯
䬳	p ä n
䬵	k a ɪ̯
䬶	ˀə n
䬷	ʂ ɤ
䬼	ɥ ɛ n
䬽	ʂ w e ɪ̯
䬾	tʰ i
䬿	w e ɪ̯
䭀	ɕ y n
䭁	ʈ ʂ ʐ̩
䭂	i
䭃	ʐ ə n
䭄	ʂ ʐ̩
䭅	x u
䭆	n ɤ
䭈	t ɕ j ɛ n
䭉	s w e ɪ̯
䭊	i ŋ
䭎	j ɛ
䭐	j ɑ ŋ
䭑	l j ɛ n
䭒	ɕ i
䭓	ˀə n
䭔	t w e ɪ̯
䭕	t ɕ j ɛ n
䭖	ʈ ʂ u
䭘	i ŋ
䭙	t ɕ j ɛ n
䭝	kʰ w a ɪ̯
䭞	i
䭠	t ɕ j ɛ n
䭡	ˀə n
䭢	n i ŋ
䭤	t ɕʰ j ɛ n
䭦	p w ɔ
䭧	m i
䭨	ʂ w e ɪ̯
䭩	m w ɔ
䭫	t ɕʰ i
䭭	ʂ o ʊ̯
䭮	f u
䭰	p ɤ ŋ
䭱	p j ɛ
䭲	i
䭳	w e ɪ̯
䭴	x w ä n
䭶	t ɕʰ i
䭷	m ɑ ʊ̯
䭸	f u
䭹	ˀɑ ŋ
䭺	ˀɑ ŋ
䭻	f u
䭼	t ɕʰ i
䭿	i
䮀	p w ɔ
䮁	pʰ j ɛ n
䮂	p ä
䮄	ɕ ɥ ɛ n
䮉	l u
䮊	i
䮋	l i
䮍	n j ɑ ʊ̯
䮎	ɕ i
䮏	u
䮑	l w ɔ
䮒	pʰ u
䮓	ʈ ʂʰ ɑ ʊ̯
䮔	t s w e ɪ̯
䮕	ʈ ʂ w ɔ
䮖	ʈ ʂʰ ɑ ŋ
䮗	ˀä n
䮘	ˀɤ ɻ
䮙	y
䮚	l ɤ ŋ
䮜	ʈ ʂ ä
䮝	x w ə n
䮞	ʈ ʂʰ w ə n
䮟	s o ʊ̯
䮠	p i
䮡	p i
䮢	ʈ ʂ ä
䮤	x ɤ
䮥	l i
䮧	x ä n
䮨	t s a ɪ̯
䮩	k u
䮪	ʈ ʂʰ ɤ ŋ
䮫	l o ʊ̯
䮬	m w ɔ
䮭	m i
䮮	m a ɪ̯
䮰	ʈ ʂ ɤ
䮱	ʈ ʂ u
䮳	f ä n
䮴	tʰ ɤ ŋ
䮵	tʰ ʊ ŋ
䮷	t u
䮸	w ɔ
䮹	w e ɪ̯
䮺	t ɕ i
䮾	l ʊ ŋ
䮿	t ɕ j ɛ n
䯀	n j ɛ
䯂	ʂ ə n
䯇	kʰ u
䯈	w ä n
䯉	w ä
䯊	t ɕʰ j ä
䯋	p w ɔ
䯌	kʰ ɑ ʊ̯
䯍	l i ŋ
䯏	x w ä
䯑	kʰ w ɑ ŋ
䯓	kʰ w e ɪ̯
䯔	t s ɤ
䯕	tʰ i ŋ
䯖	l ɑ ŋ
䯗	p i
䯘	x w ä n
䯙	pʰ w ɔ
䯚	j ɑ ʊ̯
䯛	w ä n
䯜	ɕ i
䯞	kʰ w ä
䯟	ɕ j ä
䯠	ˀɑ ʊ̯
䯢	m w ɔ
䯣	kʰ w e ɪ̯
䯤	kʰ w a ɪ̯
䯥	ˀä n
䯦	m ä
䯨	x ɤ
䯪	kʰ ɑ ʊ̯
䯬	t w ɔ
䯭	ɕ j ɛ n
䯮	n a ɪ̯
䯰	t ɕ j ɛ
䯱	pʰ i
䯲	pʰ ä
䯳	s ʊ ŋ
䯴	ʈ ʂʰ ɑ ŋ
䯵	n j ɛ
䯷	s ʊ ŋ
䯸	t sʰ z̩
䯹	ɕ j ɛ n
䯼	t i
䯼髻	t i t ɕ i
䯽	pʰ o ʊ̯
䯾	tʰ j ɑ ʊ̯
䯿	t s w e ɪ̯
䰀	w ɔ
䰁	f e ɪ̯
䰂	t sʰ a ɪ̯
䰃	pʰ ɤ ŋ
䰄	ʂ ʐ̩
䰆	ʐ o ʊ̯
䰈	t sʰ w ɔ
䰉	pʰ ä n
䰊	p w ɔ
䰌	t sʰ ʊ ŋ
䰍	t sʰ z̩
䰎	kʰ w e ɪ̯
䰏	t ɕ i
䰐	l ä n
䰒	m ɤ ŋ
䰓	m j ɛ n
䰔	pʰ ä n
䰕	l u
䰖	t s ä
䰘	t ɕ j ɑ ʊ̯
䰙	i
䰚	w ə n
䰝	t s ɤ ŋ
䰠	ʂ ə n
䰡	ʈ ʂʰ ʐ̩
䰢	ɕ i ŋ
䰣	w ɑ ŋ
䰤	t ʊ ŋ
䰥	y
䰦	pʰ i
䰧	x u
䰩	ʈ ʂʰ ɤ
䰫	ʈ ʂʰ ɑ ʊ̯
䰬	t ɕ y
䰭	n o ʊ̯
䰯	i
䰰	ʐ u
䰱	l i ŋ
䰲	j ä
䰴	t ɕʰ i
䰵	t s z̩
䰷	p ɑ ŋ
䰸	k ʊ ŋ
䰼	ʂ ə n
䰽	p e ɪ̯
䰾	p ä
䱀	j ɑ ŋ
䱁	t ɕʰ j ɑ ʊ̯
䱂	j o ʊ̯
䱃	ʈ ʂ ʐ̩
䱅	m w ɔ
䱆	ʂ ɤ ŋ
䱈	t ɕʰ i
䱊	m i
䱋	k ʊ ŋ
䱌	i
䱍	k ɤ ŋ
䱏	tʰ o ʊ̯
䱐	f u
䱑	ɕ ɥ ɛ
䱒	j ɛ
䱓	tʰ i ŋ
䱕	m o ʊ̯
䱖	l j o ʊ̯
䱗	t sʰ ä n
䱚	l u
䱛	ɕ y
䱜	t sʰ w ɔ
䱝	pʰ a ɪ̯
䱞	l j o ʊ̯
䱟	t ɕ y
䱠	ʈ ʂ ä n
䱡	t ɕ y
䱢	ʈ ʂ ɤ ŋ
䱣	t s u
䱤	ɕ j ɛ n
䱥	ʈ ʂ ʐ̩
䱦	i n
䱧	ʂ ä n
䱨	l ä
䱬	ɕ y
䱭	k ɤ ŋ
䱮	ˀɤ
䱯	m u
䱰	ʈ ʂ ʊ ŋ
䱱	tʰ i
䱲	ɥ ɛ n
䱵	w ə ŋ
䱶	l ɑ ŋ
䱷	y
䱸	s o ʊ̯
䱺	x a ɪ̯
䱻	x w ä
䱼	ʈ ʂ ä n
䱾	l o ʊ̯
䱿	ʈ ʂʰ ä n
䲀	ʈ ʂ ʐ̩
䲁	w e ɪ̯
䲂	ɕ ɥ ɛ n
䲃	ʈ ʂʰ ɑ ʊ̯
䲄	m i n
䲅	k w e ɪ̯
䲉	s z̩
䲊	w e ɪ̯
䲌	kʰ w ä n
䲏	l ɑ ʊ̯
䲐	l u
䲑	i
䲓	j ɛ n
䲕	pʰ u
䲖	ʈ ʂʰ o ʊ̯
䲗	ɕ j ɛ n
䲘	k w ä n
䲙	t ɕ j ɛ
䲚	l a ɪ̯
䲛	m ɤ ŋ
䲜	j ɛ
䲦	t a ɪ̯
䲧	t u
䲪	ɕ i
䲬	t ɕʰ i
䲮	ɥ ɛ n
䲯	t ɕ i
䲰	y n
䲱	f ɑ ŋ
䲲	s ʊ ŋ
䲳	x ɑ ŋ
䲸	t ɕ j ɛ
䲹	pʰ i
䲺	k ä n
䲻	ɥ ɛ n
䲼	ʂ ɤ ŋ
䲽	ʂ ʐ̩
䲾	t ɕʰ j ɑ ʊ̯
䳀	t j ɛ
䳁	p w ɔ
䳂	ʈ ʂʰ ɑ ʊ̯
䳃	w ä n
䳅	ʈ ʂ ʐ̩
䳆	p a ɪ̯
䳉	t ä n
䳊	p ä
䳋	tʰ ʊ ŋ
䳍	k ʊ ŋ
䳎	t ɕ j o ʊ̯
䳏	k w e ɪ̯
䳐	t sʰ z̩
䳑	y
䳓	l ɑ ʊ̯
䳔	t ɕ y
䳕	f u
䳖	n j ɛ
䳙	ɕ i ŋ
䳚	x ɤ
䳝	pʰ o ʊ̯
䳞	p ɤ ŋ
䳟	m i ŋ
䳠	ʈ ʂ u
䳡	ʈ ʂ w e ɪ̯
䳢	t ɕʰ i
䳣	ɥ ɛ n
䳤	p j ɛ
䳦	ɕ ɥ ɛ n
䳧	x o ʊ̯
䳩	j ɑ ʊ̯
䳪	ʈ ʂ w ä n
䳫	kʰ w e ɪ̯
䳬	ˀɤ
䳭	t ɕ i
䳮	m w ɔ
䳯	ʈ ʂʰ ʊ ŋ
䳲	ʈ ʂ ə n
䳳	ɕ y
䳴	tʰ ä
䳷	t sʰ ʊ ŋ
䳸	m ä
䳹	kʰ o ʊ̯
䳻	ʈ ʂ ä n
䳾	t ɤ ŋ
䳿	ʐ ä n
䴀	tʰ ʊ ŋ
䴁	y
䴂	ɕ j ɑ ŋ
䴃	n ɑ ʊ̯
䴄	ʂ w ə n
䴅	f ə n
䴆	pʰ u
䴇	l i ŋ
䴈	ˀɑ ʊ̯
䴉	ɕ ɥ ɛ n
䴌	m ɤ ŋ
䴐	p ɑ ʊ̯
䴑	t j ɛ
䴚	k ɑ ŋ
䴛	ɕ j ɑ ʊ̯
䴜	w a ɪ̯
䴝	ʈ ʂʰ w a ɪ̯
䴞	t i
䴟	x w ä n
䴠	j ɑ ʊ̯
䴣	x u
䴤	ʂ ɤ ŋ
䴦	i n
䴧	w e ɪ̯
䴩	pʰ j ɑ ʊ̯
䴪	l u
䴬	i
䴭	t sʰ a ɪ̯
䴮	ʂ ä n
䴯	x u
䴰	ʂ u
䴱	tʰ w ɔ
䴲	m w ɔ
䴳	x w ä
䴴	tʰ j ɛ
䴶	pʰ ɤ ŋ
䴷	x w ə n
䴹	l w ɔ
䴺	p u
䴻	l i
䴼	ʈ ʂʰ ä n
䴽	pʰ i
䴾	t sʰ w ɔ
䴿	m ɤ ŋ
䵀	s w ɔ
䵁	t ɕʰ j ɑ ŋ
䵂	ʈ ʂ ʐ̩
䵃	x w ɑ ŋ
䵅	ˀɑ ʊ̯
䵇	ɕ j ɛ n
䵈	kʰ u
䵉	tʰ o ʊ̯
䵋	x w e ɪ̯
䵌	ɕ j ɛ n
䵎	tʰ w ä n
䵏	l ɑ ʊ̯
䵐	ʈ ʂʰ ä n
䵒	n i
䵓	l i
䵔	t ʊ ŋ
䵕	t ɕ y
䵖	t ɕʰ j ɛ n
䵗	p w ɔ
䵘	ʂ a ɪ̯
䵙	ʈ ʂ ä
䵚	tʰ ɑ ʊ̯
䵚黍	tʰ ɑ ʊ̯ ʂ u
䵜	n ʊ ŋ
䵝	j ä
䵟	k ä n
䵠	t i
䵢	m e ɪ̯
䵣	t ä
䵤	t ɕ j ɛ n
䵥	y
䵦	ɕ j ɛ
䵧	t s a ɪ̯
䵨	m ɑ ŋ
䵪	k w ə n
䵫	ɕ y n
䵬	tʰ ä
䵭	ʈ ʂ ɤ
䵮	j ɑ ŋ
䵯	tʰ w ä n
䵰	ʂ ɑ ŋ
䵱	ɕ i
䵲	t ɕʰ j ɑ ʊ̯
䵳	w e ɪ̯
䵴	y n
䵵	ʈ ʂʰ w ä
䵶	t ɕʰ y
䵺	t i ŋ
䵻	x w e ɪ̯
䵼	ʂ ɑ ŋ
䵽	t sʰ ä
䵾	f u
䵿	tʰ j ɛ
䶀	tʰ ä
䶁	tʰ ä
䶂	ʈ ʂ w ɔ
䶃	x ä n
䶄	pʰ i ŋ
䶅	x ɤ
䶆	ʈ ʂ w e ɪ̯
䶇	ʈ ʂ o ʊ̯
䶈	p w ɔ
䶉	l j o ʊ̯
䶋	ɕ i
䶍	t i
䶎	x ɤ
䶐	x w e ɪ̯
䶑	tʰ i
䶒	t ɕʰ i
䶓	t ɕ i
䶔	ʈ ʂʰ ʐ̩
䶕	p ä
䶖	t ɕ i n
䶗	t ɕʰ j ä
䶘	l i
䶙	t ɕ y
䶛	l ä
䶜	k u
䶝	t ɕʰ j ä
䶞	t ɕʰ i
䶟	ɕ j ɛ n
䶠	t ɕ j ɛ n
䶡	ʂ ʐ̩
䶢	ɕ j ɛ n
䶣	ˀa ɪ̯
䶤	x w ä
䶥	ʈ ʂ ä
䶦	t s ɤ
䶨	ʈ ʂ ä n
䶩	t ɕ i
䶪	ʈ ʂʰ ä
䶬	t ɕ j ɛ n
䶰	t ɕ j ɑ ʊ̯
䶱	ʈ ʂ ʊ ŋ
䶳	ɥ ɛ
一	i
一一	i i
一一對應	i i t w e ɪ̯ i ŋ
一丁點	i t i ŋ t j ɛ n
一丁點兒	i t i ŋ t j ɑ ɻ
一丈差九尺	i ʈ ʂ ɑ ŋ ʈ ʂʰ ä t ɕ j o ʊ̯ ʈ ʂʰ ʐ̩
一上	i ʂ ɑ ŋ
一下	i ɕ j ɑ ɻ
一下兒	i ɕ j ɑ ɻ
一下子	i ɕ j ä d z̥ z̩
一不小心	i p u ɕ j ɑ ʊ̯ ɕ i n
一世	i ʂ ʐ̩
一丘之貉	i t ɕʰ j o ʊ̯ ʈ ʂ ʐ̩ x ɤ
一丟	i t j ɤ ʊ̯ ɻʷ
一丟丟	i t j o ʊ̯ t j o ʊ̯
一中	i ʈ ʂ ʊ ŋ
一串紅	i ʈ ʂʰ w ä n x ʊ ŋ
一乾二淨	i k ä nˀ ɤ ɻ t ɕ i ŋ
一了百了	i l j ɑ ʊ̯ p a ɪ̯ l j ɑ ʊ̯
一事	i ʂ ʐ̩
一事無成	i ʂ ʐ̩ u ʈ ʂʰ ɤ ŋ
一二	iˀ ɤ ɻ
一二三自由日	iˀ ɤ ɻ s ä n t s z̩ j o ʊ̯ ʐ̩
一二八事變	iˀ ɤ ɻ p ä ʂ ʐ̩ p j ɛ n
一五一十	i u i ʂ ʐ̩
一些	i ɕ j ɛ
一人	i ʐ ə n
一人樂隊	i ʐ ə n ɥ ɛ t w e ɪ̯
一介	i t ɕ j ɛ
一介不取	i t ɕ j ɛ p u t ɕʰ y
一介書生	i t ɕ j ɛ ʂ u ʂ ɤ ŋ
一仍舊貫	i ʐ ɤ ŋ t ɕ j o ʊ̯ k w ä n
一代	i t a ɪ̯
一任	i ʐ ə n
一似	i s z̩
一何	i x ɤ
一併	i p i ŋ
一來	i l a ɪ̯
一來一往	i l a ɪ̯ i w ɑ ŋ
一來二去	i l a ɪ̯ˀ ɤ ɻ t ɕʰ y
一例	i l i
一個	i k ɤ
一個人	i k ɤ ʐ ə ɻ
一個勁	i k ɤ t ɕ i ə̯ ɻ
一個勁兒	i ɡ̊ ə t ɕ i ɤ̯̃ ɻ
一個巴掌拍不響	i k ɤ p ä ɖ ʐ̥ ɑ ŋ pʰ a ɪ̯ p u ɕ j ɑ ŋ
一個心眼	i k ɤ ɕ i n j ɛ n
一個心眼兒	i k ɤ ɕ i n j ɑ ɻ
一個接一個	i k ɤ t ɕ j ɛ i k ɤ
一個蘿蔔一個坑	i k ɤ l w ɔ b̥ w ɔ i k ɤ kʰ ɤ̃ ɻ
一偏	i pʰ j ɛ n
一偏之見	i pʰ j ɛ n ʈ ʂ ʐ̩ t ɕ j ɛ n
一偏之論	i pʰ j ɛ n ʈ ʂ ʐ̩ l w ə n
一億	i i
一元	i ɥ ɛ n
一元化	i ɥ ɛ n x w ä
一元論	i ɥ ɛ n l w ə n
一元酸	i ɥ ɛ n s w ä n
一共	i k ʊ ŋ
一再	i t s a ɪ̯
一刀	i t ɑ ʊ̯
一刀兩斷	i t ɑ ʊ̯ l j ɑ ŋ t w ä n
一刀切	i t ɑ ʊ̯ t ɕʰ j ɛ
一分	i f ə n
一分為二	i f ə n w e ɪ̯ˀ ɤ ɻ
一分熟	i f ə n ʂ u
一分錢一分貨	i f ə n t ɕʰ j ɛ n i f ə n x w ɔ
一切	i t ɕʰ j ɛ
一切就緒	i t ɕʰ j ɛ t ɕ j o ʊ̯ ɕ y
一切從簡	i t ɕʰ j ɛ t sʰ ʊ ŋ t ɕ j ɛ n
一刻	i kʰ ɤ
一刻千金	i kʰ ɤ t ɕʰ j ɛ n t ɕ i n
一則	i t s ɤ
一剎	i ʈ ʂʰ ä
一剎那	i ʈ ʂʰ ä n ä
一力	i l i
一動	i t ʊ̃ ɻ
一動不動	i t ʊ ŋ p u t ʊ ŋ
一動兒	i t ʊ̃ ɻ
一勞永逸	i l ɑ ʊ̯ j ʊ ŋ i
一千	i t ɕʰ j ɛ n
一半	i p ɑ ɻ
一半兒	i p ɑ ɻ
一半天	i p ä n tʰ j ɛ n
一卡通	i kʰ ä tʰ ʊ ŋ
一去不復返	i t ɕʰ y p u f u f ä n
一去不返	i t ɕʰ y p u f ä n
一反常態	i f ä n ʈ ʂʰ ɑ ŋ tʰ a ɪ̯
一口	i kʰ o ʊ̯
一口咬定	i kʰ o ʊ̯ j ɑ ʊ̯ t i ŋ
一口氣	i kʰ o ʊ̯ t ɕʰ i
一句	i t ɕ y
一同	i tʰ ʊ ŋ
一名	i m i ŋ
一吐為快	i tʰ u w e ɪ̯ kʰ w a ɪ̯
一向	i ɕ j ɑ ŋ
一味	i w e ɪ̯
一呼百應	i x u p a ɪ̯ i ŋ
一命	i m i ŋ
一命嗚呼	i m i ŋ u x u
一品紅	i pʰ i n x ʊ ŋ
一哄而散	i x ʊ ŋˀ ɤ ɻ s ä n
一哄而起	i x ʊ ŋˀ ɤ ɻ t ɕʰ i
一員	i ɥ ɛ n
一哥	i k ɤ
一唱一和	i ʈ ʂʰ ɑ ŋ i x ɤ
一唱百和	i ʈ ʂʰ ɑ ŋ p a ɪ̯ x ɤ
一唱雄雞天下白	i ʈ ʂʰ ɑ ŋ ɕ j ʊ ŋ t ɕ i tʰ j ɛ n ɕ j ä p a ɪ̯
一問一答	i w ə n i t ä
一問三不知	i w ə n s ä n p u ʈ ʂ ʐ̩
一回	i x w e ɪ̯
一回事	i x w e ɪ̯ ʂ ʐ̩
一國	i k w ɔ
一國兩制	i k w ɔ l j ɑ ŋ ʈ ʂ ʐ̩
一圖勝千言	i tʰ u ʂ ɤ ŋ t ɕʰ j ɛ n j ɛ n
一圖流	i tʰ u l j o ʊ̯
一團	i tʰ w ä n
一團和氣	i tʰ w ä n x ɤ t ɕʰ i
一團漆黑	i tʰ w ä n t ɕʰ i x e ɪ̯
一團糟	i tʰ w ä n t s ɑ ʊ̯
一堆	i t w e ɪ̯
一場空	i ʈ ʂʰ ɑ ŋ kʰ ʊ ŋ
一塊	i kʰ w ɑ ɻ
一塊兒	i kʰ w ɑ ɻ
一塊兒堆兒	i kʰ w ɑ ɻ t w ə ɻ
一塌糊塗	i tʰ ä x u tʰ u
一塵不染	i ʈ ʂʰ ə n p u ʐ ä n
一境	i t ɕ i ŋ
一壘	i l e ɪ̯
一壘手	i l e ɪ̯ ʂ o ʊ̯
一夕	i ɕ i
一外	i w a ɪ̯
一夜之間	i j ɛ ʈ ʂ ʐ̩ t ɕ j ɛ n
一夜回到解放前	i j ɛ x w e ɪ̯ t ɑ ʊ̯ t ɕ j ɛ f ɑ ŋ t ɕʰ j ɛ n
一夜情	i j ɛ t ɕʰ i ŋ
一夜成名	i j ɛ ʈ ʂʰ ɤ ŋ m i ŋ
一夥	i x w ɔ ɻ
一大哈	i t ä x ä
一大截	i t ä t ɕ j ɛ ɻ
一大早	i t ä t s ɑ ʊ̯
一天	i tʰ j ɛ n
一天到晚	i tʰ j ɛ n t ɑ ʊ̯ w ä n
一天門	i tʰ j ɛ n m ə n
一夫	i f u
一夫一妻	i f u i t ɕʰ i
一夫一妻制	i f u i t ɕʰ i ʈ ʂ ʐ̩
一夫多妻制	i f u t w ɔ t ɕʰ i ʈ ʂ ʐ̩
一失足成千古恨	i ʂ ʐ̩ t s u ʈ ʂʰ ɤ ŋ t ɕʰ j ɛ n k u x ə n
一失足成千古風流人物	i ʂ ʐ̩ t s u ʈ ʂʰ ɤ ŋ t ɕʰ j ɛ n k u f ɤ ŋ l j o ʊ̯ ʐ ə n u
一如	i ʐ u
一如既往	i ʐ u t ɕ i w ɑ ŋ
一孔之見	i kʰ ʊ ŋ ʈ ʂ ʐ̩ t ɕ j ɛ n
一字	i t s z̩
一字一句	i t s z̩ i t ɕ y
一字一板	i t s z̩ i p ä n
一字不易	i t s z̩ p u i
一字之師	i t s z̩ ʈ ʂ ʐ̩ ʂ ʐ̩
一字兒	i t s ɤ ɻ
一字千金	i t s z̩ t ɕʰ j ɛ n t ɕ i n
一字排開	i t s z̩ pʰ a ɪ̯ kʰ a ɪ̯
一字眉	i t s z̩ m e ɪ̯
一字褒貶	i t s z̩ p ɑ ʊ̯ p j ɛ n
一字起	i t s z̩ t ɕʰ i
一字起子	i t s z̩ t ɕʰ i d z̥ z̩
一字長蛇陣	i t s z̩ ʈ ʂʰ ɑ ŋ ʂ ɤ ʈ ʂ ə n
一字領	i t s z̩ l i ŋ
一字馬	i t s z̩ m ä
一定	i t i ŋ
一定不易	i t i ŋ p u i
一定不移	i t i ŋ p u i
一定之規	i t i ŋ ʈ ʂ ʐ̩ k w e ɪ̯
一宮	i k ʊ ŋ
一家	i t ɕ j ä
一家之主	i t ɕ j ä ʈ ʂ ʐ̩ ʈ ʂ u
一家之言	i t ɕ j ä ʈ ʂ ʐ̩ j ɛ n
一家人	i t ɕ j ä ʐ ə ɻ
一家大小	i t ɕ j ä t ä ɕ j ɑ ʊ̯
一家子	i t ɕ j ä d z̥ z̩
一家老小	i t ɕ j ä l ɑ ʊ̯ ɕ j ɑ ʊ̯
一家親	i t ɕ j ä t ɕʰ i n
一審	i ʂ ə n
一專多能	i ʈ ʂ w ä n t w ɔ n ɤ ŋ
一對	i t w ə ɻ
一對一	i t w e ɪ̯ i
一小	i ɕ j ɑ ʊ̯
一小撮	i ɕ j ɑ ʊ̯ t sʰ w ɔ
一屁股	i pʰ i ɡ̊ u
一屄	i p i
一層	i t sʰ ɤ ŋ
一山不容二虎	i ʂ ä n p u ʐ ʊ ŋˀ ɤ ɻ x u
一山還有一山高	i ʂ ä n x a ɪ̯ j o ʊ̯ i ʂ ä n k ɑ ʊ̯
一差二誤	i ʈ ʂʰ äˀ ɤ ɻ u
一差二錯	i ʈ ʂʰ äˀ ɤ ɻ t sʰ w ɔ
一差兩訛	i ʈ ʂʰ ä l j ɑ ŋˀ ɤ
一差半錯	i ʈ ʂʰ ä p ä n t sʰ w ɔ
一己	i t ɕ i
一己之利	i t ɕ i ʈ ʂ ʐ̩ l i
一己之私	i t ɕ i ʈ ʂ ʐ̩ s z̩
一己之見	i t ɕ i ʈ ʂ ʐ̩ t ɕ j ɛ n
一帆風順	i f ä n f ɤ ŋ ʂ w ə n
一席之地	i ɕ i ʈ ʂ ʐ̩ t i
一席話	i ɕ i x w ä
一帶	i t a ɪ̯
一帶一路	i t a ɪ̯ i l u
一平二調	i pʰ i ŋˀ ɤ ɻ t j ɑ ʊ̯
一年一度	i n j ɛ n i t u
一年之計在於春	i n j ɛ n ʈ ʂ ʐ̩ t ɕ i t s a ɪ̯ y ʈ ʂʰ w ə n
一年到頭	i n j ɛ n t ɑ ʊ̯ tʰ ɤ ʊ̯ ɻʷ
一年到頭兒	i n j ɛ n t ɑ ʊ̯ tʰ ɤ ʊ̯ ɻʷ
一年半載	i n j ɛ n p ä n t s a ɪ̯
一年四季	i n j ɛ n s z̩ t ɕ i
一年生	i n j ɛ n ʂ ɤ ŋ
一度	i t u
一廂情願	i ɕ j ɑ ŋ t ɕʰ i ŋ ɥ ɛ n
一式	i ʂ ʐ̩
一式貳份	i ʂ ʐ̩ˀ ɤ ɻ f ə n
一彪	i p j ɑ ʊ̯
一往情深	i w ɑ ŋ t ɕʰ i ŋ ʂ ə n
一往無前	i w ɑ ŋ u t ɕʰ j ɛ n
一往直前	i w ɑ ŋ ʈ ʂ ʐ̩ t ɕʰ j ɛ n
一律	i l y
一得之功	i t ɤ ʈ ʂ ʐ̩ k ʊ ŋ
一得之愚	i t ɤ ʈ ʂ ʐ̩ y
一德一心	i t ɤ i ɕ i n
一心	i ɕ i n
一心一德	i ɕ i n i t ɤ
一心一意	i ɕ i n i i
一心二用	i ɕ i nˀ ɤ ɻ j ʊ ŋ
一念之差	i n j ɛ n ʈ ʂ ʐ̩ ʈ ʂʰ ä
一息	i ɕ i
一息尚存	i ɕ i ʂ ɑ ŋ t sʰ w ə n
一意	i i
一意孤行	i i k u ɕ i ŋ
一應	i i ŋ
一應俱全	i i ŋ t ɕ y t ɕʰ ɥ ɛ n
